scenario,t,b,p_marg,p_bs,has_boundary,t_star_prob,b_star_prob,t_star_bs_jump,b_star_bs_jump,p_star_bs_jump
B_call,0.45657894736842103,132.77400677979944,0.0,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
B_call,0.4605263157894737,132.770132742058,0.0,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
B_call,0.4644736842105263,132.76598689563778,1.1102230246251565e-15,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
B_call,0.46842105263157896,132.7615561965413,0.0,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
B_call,0.47236842105263155,132.75686792609022,1.1102230246251565e-15,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
B_call,0.4763157894736842,132.7521454048748,0.0,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
B_call,0.48026315789473684,132.74410361520287,0.0,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
B_call,0.4842105263157895,132.733000339812,8.881784197001252e-16,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
B_call,0.4881578947368421,132.7190111309653,1.1102230246251565e-15,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
B_call,0.4921052631578947,132.70051417301673,0.0,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
B_call,0.4960526315789474,132.67497052382672,2.4424906541753444e-15,0.0,True,0.1,102.03279308175702,0.1,102.03279308175702,0.0760169685395089
A_put,0.0,76.77730769482012,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.00390625,76.78031343896545,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.0078125,76.78297287752896,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.01171875,76.78515905952466,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.015625,76.78741844416477,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.01953125,76.78975401617703,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.0234375,76.7921687900139,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.02734375,76.7946657634761,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.03125,76.79724784792,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.03515625,76.79991776256745,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.0390625,76.80267787201167,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.04296875,76.80552993023201,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.046875,76.80847466290818,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.05078125,76.81151105150559,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.0546875,76.81463501934891,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.05859375,76.81783677492784,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.0625,76.82109461510747,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.06640625,76.82435677486795,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.0703125,76.82746015457451,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.07421875,76.83008833766496,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.078125,76.83249882755138,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.08203125,76.8349964788351,0.0,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.0859375,76.83758498339739,4.3414883708961754e-10,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.08984375,76.840268015662,8.991394056593225e-10,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.09375,76.84304913829645,1.307004416034602e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.09765625,76.84593165645427,1.695602885987621e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.1015625,76.8489183886697,2.0885309974067784e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
