scenario,t,b,b_plot,p_marg,p_marg_plot,p_bs,p_bs_plot,has_boundary,t_star_prob,b_star_prob,t_star_bs_jump,b_star_bs_jump,p_star_bs_jump
A_call,0.44731707317073177,109.45334550394786,109.45334550394786,1.2058554155203183e-10,1.2058554155203183e-10,7.232852832383951e-06,7.232852832383951e-06,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4492682926829269,109.38811680871129,109.38811680871129,1.5054002489023333e-10,1.5054002489023333e-10,8.008051847530062e-06,8.008051847530062e-06,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.451219512195122,109.32266040514213,109.32266040514213,1.8784795940973709e-10,1.8784795940973709e-10,8.859499806945781e-06,8.859499806945781e-06,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.45317073170731714,109.26256542182679,109.26256542182679,2.3175195096314383e-10,2.3175195096314383e-10,9.744927586485819e-06,9.744927586485819e-06,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.45512195121951227,109.199880269517,109.199880269517,2.870788051723139e-10,2.870788051723139e-10,1.0734062312001136e-05,1.0734062312001136e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4570731707317074,109.14247546879405,109.14247546879405,3.5164593459313664e-10,3.5164593459313664e-10,1.175755890348018e-05,1.175755890348018e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4590243902439025,109.0765602529568,109.0765602529568,4.3740400190728224e-10,4.3740400190728224e-10,1.2964792550806958e-05,1.2964792550806958e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.46097560975609764,109.0039670488477,109.0039670488477,5.504516842336216e-10,5.504516842336216e-10,1.4366635403550987e-05,1.4366635403550987e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.46292682926829276,108.9343044187351,108.9343044187351,6.879564695694285e-10,6.879564695694285e-10,1.5863782892810985e-05,1.5863782892810985e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4648780487804879,108.86225647424224,108.86225647424224,8.62606652773934e-10,8.62606652773934e-10,1.7536601795098417e-05,1.7536601795098417e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.466829268292683,108.79253990407874,108.79253990407874,1.0753347101655208e-09,1.0753347101655208e-09,1.9328463610079893e-05,1.9328463610079893e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.46878048780487813,108.72842297776407,108.72842297776407,1.324588772000368e-09,1.324588772000368e-09,2.118219682911704e-05,2.118219682911704e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.47073170731707326,108.65491688378107,108.65491688378107,1.6584625894822125e-09,1.6584625894822125e-09,2.337969871857304e-05,2.337969871857304e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4726829268292684,108.57279650004763,108.57279650004763,2.107029217768286e-09,2.107029217768286e-09,2.5968964821931895e-05,2.5968964821931895e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4746341463414635,108.48931162615911,108.48931162615911,2.6791205920417838e-09,2.6791205920417838e-09,2.884841370881519e-05,2.884841370881519e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4765853658536585,108.4197785500404,108.4197785500404,3.313715635222536e-09,3.313715635222536e-09,3.164465217520007e-05,3.164465217520007e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.47853658536585364,108.34520739651637,108.34520739651637,4.130442876615348e-09,4.130442876615348e-09,3.4826794445774745e-05,3.4826794445774745e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.48048780487804876,108.26627481604008,108.26627481604008,5.181111650820469e-09,5.181111650820469e-09,3.843168343020675e-05,3.843168343020675e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4824390243902439,108.17867383997682,108.17867383997682,6.590744283663241e-09,6.590744283663241e-09,4.267053097450901e-05,4.267053097450901e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.484390243902439,108.09148931405686,108.09148931405686,8.360836134535532e-09,8.360836134535532e-09,4.7312310377911615e-05,4.7312310377911615e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.48634146341463413,108.0133205106265,108.0133205106265,1.0414458406771132e-08,1.0414458406771132e-08,5.202719167196612e-05,5.202719167196612e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.48829268292682926,107.9328084448449,107.9328084448449,1.3003024990076995e-08,1.3003024990076995e-08,5.726761936064584e-05,5.726761936064584e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4902439024390244,107.84678104027203,107.84678104027203,1.636373303526284e-08,1.636373303526284e-08,6.32546842331827e-05,6.32546842331827e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4921951219512195,107.7507846512443,107.7507846512443,2.091593409581094e-08,2.091593409581094e-08,7.03511992021788e-05,7.03511992021788e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.49414634146341463,107.65207468836155,107.65207468836155,2.680002963995065e-08,2.680002963995065e-08,7.832689522979663e-05,7.832689522979663e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.49609756097560975,107.55740078111297,107.55740078111297,3.4017286099086164e-08,3.4017286099086164e-08,8.683976433626617e-05,8.683976433626617e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
A_call,0.4980487804878049,107.44439702718864,107.44439702718864,4.4464894433104973e-08,4.4464894433104973e-08,9.754839758369105e-05,9.754839758369105e-05,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.0,110.62725427659235,110.62725427659235,0.0,0.0,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.00196078431372549,110.58446686305925,110.58446686305925,1.5987211554602254e-14,1.5987211554602254e-14,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.00392156862745098,110.53834307444176,110.53834307444176,1.7208456881689926e-14,1.7208456881689926e-14,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.0058823529411764705,110.50143937702343,110.50143937702343,2.808864252301646e-14,2.808864252301646e-14,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.00784313725490196,110.45885767430296,110.45885767430296,6.206146707654625e-14,6.206146707654625e-14,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.00980392156862745,110.4183030416944,110.4183030416944,1.0247358517290195e-13,1.0247358517290195e-13,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.011764705882352941,110.37664276599676,110.37664276599676,1.7696955012524995e-13,1.7696955012524995e-13,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.013725490196078433,110.33180415746976,110.33180415746976,2.753353101070388e-13,2.753353101070388e-13,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.01568627450980392,110.28772510423477,110.28772510423477,4.445332990599127e-13,4.445332990599127e-13,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.017647058823529415,110.23689419824171,110.23689419824171,7.017719738655614e-13,7.017719738655614e-13,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.0196078431372549,110.19126340261147,110.19126340261147,1.074806910139614e-12,1.074806910139614e-12,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.021568627450980395,110.1391108029494,110.1391108029494,1.6596723995121465e-12,1.6596723995121465e-12,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.023529411764705882,110.09484177850386,110.09484177850386,2.4442670110147446e-12,2.4442670110147446e-12,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.025490196078431372,110.0473843993923,110.0473843993923,3.6087799415440713e-12,3.6087799415440713e-12,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.027450980392156866,110.00112108601074,110.00112108601074,5.236810984854401e-12,5.236810984854401e-12,0.0,0.0,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.029411764705882356,109.95364946244362,109.95364946244362,7.566614002030292e-12,7.566614002030292e-12,1.6653345369377348e-16,1.6653345369377348e-16,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.03137254901960784,109.90308394186108,109.90308394186108,1.09096065514791e-11,1.09096065514791e-11,1.8318679906315083e-15,1.8318679906315083e-15,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.03333333333333333,109.84922825461895,109.84922825461895,1.573818853017883e-11,1.573818853017883e-11,1.5709655798445965e-14,1.5709655798445965e-14,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.03529411764705883,109.79312883233926,109.79312883233926,2.2652657527544307e-11,2.2652657527544307e-11,1.078026556911027e-13,1.078026556911027e-13,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.03725490196078431,109.73533622840695,109.73533622840695,3.250855140635167e-11,3.250855140635167e-11,6.096789739729047e-13,6.096789739729047e-13,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.0392156862745098,109.68213933873977,109.68213933873977,4.5769721346289316e-11,4.5769721346289316e-11,2.8383961847566752e-12,2.8383961847566752e-12,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
B_call,0.041176470588235294,109.6276302265213,109.6276302265213,6.423661602639186e-11,6.423661602639186e-11,1.1487089057737876e-11,1.1487089057737876e-11,True,0.09803921568627451,107.44470193970706,0.09803921568627451,107.44470193970706,0.0003470359237064402
