scenario,t,b,b_plot,p_marg,p_marg_plot,p_bs,p_bs_plot,has_boundary,t_star_prob,b_star_prob,t_star_bs_jump,b_star_bs_jump,p_star_bs_jump
A_call,0.21484375,113.30388931803027,113.30388931803027,3.334559739442966e-09,3.334559739442966e-09,3.31962667685648e-05,3.31962667685648e-05,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.21875,113.28306269184641,113.28306269184641,4.349493210042965e-09,4.349493210042965e-09,3.947429744394215e-05,3.947429744394215e-05,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.22265625,113.25885730782804,113.25885730782804,5.720861784297426e-09,5.720861784297426e-09,4.684224519507785e-05,4.684224519507785e-05,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.2265625,113.23066090685752,113.23066090685752,7.598129347918814e-09,7.598129347918814e-09,5.5513784149752166e-05,5.5513784149752166e-05,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.23046875,113.19781946458023,113.19781946458023,1.0203564215771621e-08,1.0203564215771621e-08,6.575677663350765e-05,6.575677663350765e-05,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.234375,113.15973315321668,113.15973315321668,1.386952297455224e-08,1.386952297455224e-08,7.790100250737453e-05,7.790100250737453e-05,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.23828125,113.11608019501784,113.11608019501784,1.9088739811046196e-08,1.9088739811046196e-08,9.233035948030821e-05,9.233035948030821e-05,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.2421875,113.06729138721705,113.06729138721705,2.6563383492828052e-08,2.6563383492828052e-08,0.00010942795774188108,0.00010942795774188108,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.24609375,113.01547631882245,113.01547631882245,3.718509256067648e-08,3.718509256067648e-08,0.00012940280688550354,0.00012940280688550354,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.25,112.96606031822492,112.96606031822492,5.173353123666402e-08,5.173353123666402e-08,0.0001518642859162922,0.0001518642859162922,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.25390625,112.93024777888166,112.93024777888166,6.983100386825924e-08,6.983100386825924e-08,0.00017498608156180095,0.00017498608156180095,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.2578125,112.88701873513985,112.88701873513985,9.545270396316141e-08,9.545270396316141e-08,0.0002022379509159511,0.0002022379509159511,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.26171875,112.8235938040798,112.8235938040798,1.355215133447274e-07,1.355215133447274e-07,0.00023728687171925555,0.00023728687171925555,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.265625,112.73067899230145,112.73067899230145,2.0337493022992703e-07,2.0337493022992703e-07,0.00028488830599732173,0.00028488830599732173,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.26953125,112.60651098251526,112.60651098251526,3.2298702046240635e-07,3.2298702046240635e-07,0.0003500944224879565,0.0003500944224879565,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.2734375,112.49892632169815,112.49892632169815,4.920159641930155e-07,4.920159641930155e-07,0.00042114657976499714,0.00042114657976499714,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.27734375,112.48292268028493,112.48292268028493,6.204785127916779e-07,6.204785127916779e-07,0.00046451139144021436,0.00046451139144021436,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.28125,112.4642041998691,112.4642041998691,7.82979469149403e-07,7.82979469149403e-07,0.000512212233679088,0.000512212233679088,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.28515625,112.44220122946817,112.44220122946817,9.89531664497001e-07,9.89531664497001e-07,0.0005649521790385137,0.0005649521790385137,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.2890625,112.41623303293345,112.41623303293345,1.2537832847492325e-06,1.2537832847492325e-06,0.0006236311895473357,0.0006236311895473357,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.29296875,112.385517145874,112.385517145874,1.5945883841128605e-06,1.5945883841128605e-06,0.0006893936335092832,0.0006893936335092832,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.296875,112.34922589740384,112.34922589740384,2.038150809791084e-06,2.038150809791084e-06,0.0007636580894305744,0.0007636580894305744,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.30078125,112.3066499182733,112.3066499182733,2.6205166866466456e-06,2.6205166866466456e-06,0.0008480724350880542,0.0008480724350880542,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.3046875,112.25758683304379,112.25758683304379,3.389020173161228e-06,3.389020173161228e-06,0.0009442515319625366,0.0009442515319625366,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.30859375,112.20316603743535,112.20316603743535,4.397798262889552e-06,4.397798262889552e-06,0.0010529775745423131,0.0010529775745423131,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.3125,112.14741318072608,112.14741318072608,5.684104283365521e-06,5.684104283365521e-06,0.0011722595465403218,0.0011722595465403218,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.31640625,112.09976898827539,112.09976898827539,7.1992704429035825e-06,7.1992704429035825e-06,0.0012935016867735571,0.0012935016867735571,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.3203125,112.05363310959544,112.05363310959544,9.042992972885244e-06,9.042992972885244e-06,0.0014222700138865063,0.0014222700138865063,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.32421875,111.97319245480497,111.97319245480497,1.1962400271015028e-05,1.1962400271015028e-05,0.0016009285274702356,0.0016009285274702356,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.328125,111.84462349867512,111.84462349867512,1.6996671172608835e-05,1.6996671172608835e-05,0.0018615032793978248,0.0018615032793978248,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.33203125,111.68144261719229,111.68144261719229,2.526354062526437e-05,2.526354062526437e-05,0.0022102648997759378,0.0022102648997759378,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.3359375,111.63916540881674,111.63916540881674,3.0696852524325635e-05,3.0696852524325635e-05,0.0023975877020201986,0.0023975877020201986,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.33984375,111.61698276860352,111.61698276860352,3.598590196129958e-05,3.598590196129958e-05,0.0025596817057165766,0.0025596817057165766,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
