component,,Kou,Kou,Kou,Kou,VG,VG
param,,lam,p,eta1,eta2,theta,nu
component,param,,,,,,
Kou,lam,1.0000000000000002,0.8977784980759372,0.16206515029267357,0.9819264868954903,0.8066082390522373,0.9530083591467302
Kou,p,0.8977784980759372,1.0000000000000002,0.5699709794861921,0.9373852489169054,0.9036706824419637,0.9561086706943686
Kou,eta1,0.16206515029267357,0.5699709794861921,0.9999999999999998,0.28339578901196305,0.4677951478423997,0.3557530877450035
Kou,eta2,0.9819264868954903,0.9373852489169054,0.28339578901196305,0.9999999999999997,0.8168381034505796,0.9470722527116663
VG,theta,0.8066082390522373,0.9036706824419637,0.4677951478423997,0.8168381034505796,0.9999999999999996,0.9121999804223985
VG,nu,0.9530083591467302,0.9561086706943686,0.3557530877450035,0.9470722527116663,0.9121999804223985,1.0
