step,0,remaining_tau,0.125,117.18655513877398,1.6699759237816922,125638503.55431837
step,1,remaining_tau,0.25,49346.847464199935,1363.2176227249756,124856224.62772678
step,2,remaining_tau,0.375,98875.51168448706,2722.4185868756485,124078820.13716924
step,3,remaining_tau,0.5,148193.2951301758,4073.8282385813495,123306259.33601846
step,4,remaining_tau,0.625,197208.49227074243,5416.819922513371,122538511.97505766
step,5,remaining_tau,0.75,245919.96247277016,6751.444172792606,121775548.06376462
step,6,remaining_tau,0.875,294328.96070600906,8077.753114474297,121017337.79888934
step,7,remaining_tau,1.0,342437.220598237,9395.79855581746,120263851.56301533
