div_std,K,iv_option,mc_price,mc_se,mc_call,mc_put,mc_call_se,mc_put_se,cos_price,cos_call,cos_put,abs_diff,iv_det_gbm_from_mc,iv_det_gbm_from_cos,cgmy_C,cgmy_G,cgmy_M,cgmy_Y,trunc_eps,mc_paths
0.75,115.6356502029457,C,0.18116263936603466,0.004633266964558719,0.18116263936603466,17.81202969503324,0.004633266964558719,0.019720300627083888,0.17432860180211643,0.17432860180211643,17.809972846436803,0.006834037563918233,0.17620655071813726,0.1749134965188129,0.12018289201181898,2.5,8.0,0.7,0.001,200000
0.75,117.6849586047914,C,0.14578481544292457,0.004265102392499572,0.14578481544292457,19.825960272955598,0.004265102392499572,0.01988798233916726,0.13975952376958994,0.13975952376958994,19.82471217024983,0.006025291673334626,0.18347159248082565,0.1821040870825846,0.12018289201181898,2.5,8.0,0.7,0.001,200000
0.75,119.73426700663708,C,0.11857906963195267,0.003940877497247653,0.11857906963195267,21.848062928989727,0.003940877497247653,0.020029689196619533,0.11317791611624826,0.11317791611624826,21.847438964442162,0.005401153515704402,0.1905065792502118,0.1890434792034966,0.12018289201181898,2.5,8.0,0.7,0.001,200000
0.75,121.78357540848279,C,0.09760545109557411,0.0036533609349819352,0.09760545109557411,23.876397712299536,0.0036533609349819352,0.02014880879144911,0.09246253800147826,0.09246253800147826,23.87603198817317,0.005142913094095855,0.19739245179923504,0.195739139773176,0.12018289201181898,2.5,8.0,0.7,0.001,200000
0.75,123.83288381032848,C,0.08119397208872678,0.003396464564857564,0.08119397208872678,25.90929463513881,0.003396464564857564,0.020249776835135607,0.07612990456534409,0.07612990456534409,25.909007756582756,0.00506406752338269,0.20412285625463222,0.20220146872235345,0.12018289201181898,2.5,8.0,0.7,0.001,200000
0.75,125.88219221217417,C,0.06798085877452317,0.0031657502630043966,0.06798085877452317,27.945389923669406,0.0031657502630043966,0.020337323773749857,0.0631230287060713,0.0631230287060713,27.945309282569163,0.004857830068451877,0.2106092324578149,0.20844315147327494,0.12018289201181898,2.5,8.0,0.7,0.001,200000
0.75,127.93150061401987,C,0.05739931671295576,0.0029576797502092384,0.05739931671295576,29.984116783454414,0.0029576797502092384,0.020412439597884868,0.05267291491927011,0.05267291491927011,29.984167570628,0.00472640179368565,0.21694187294382153,0.21447735990053263,0.12018289201181898,2.5,8.0,0.7,0.001,200000
0.75,129.98080901586556,C,0.04869042643588841,0.002769175229137322,0.04869042643588841,32.02471629502311,0.002769175229137322,0.02047840188364897,0.04420736438291841,0.04420736438291841,32.02501042193739,0.004483062052969999,0.2230386791240365,0.22031495346973493,0.12018289201181898,2.5,8.0,0.7,0.001,200000
0.75,132.03011741771127,C,0.0415865196294289,0.002597862888834186,0.0415865196294289,34.066920790061836,0.002597862888834186,0.02053558167972784,0.037298178397741646,0.037298178397741646,34.06740963779793,0.004288341231687254,0.2289888765322805,0.2259663171727954,0.12018289201181898,2.5,8.0,0.7,0.001,200000
0.75,134.07942581955695,C,0.035762801481298866,0.002441373368437127,0.035762801481298866,36.11040547375985,0.002441373368437127,0.02058523409955429,0.03162425873336659,0.03162425873336659,36.111044119979276,0.004138542747932274,0.23481337146624423,0.2314440992399466,0.12018289201181898,2.5,8.0,0.7,0.001,200000
