component,,Merton,Merton,Merton,VG,VG
param,,lam,muJ,sigmaJ,theta,nu
component,param,,,,,
Merton,lam,1.0000000000000002,-0.8561094573093324,0.6417275919057231,-0.8334916115845896,0.9438798652806023
Merton,muJ,-0.8561094573093324,0.9999999999999999,-0.18339291499196075,0.9502954086144908,-0.9590842147575341
Merton,sigmaJ,0.6417275919057231,-0.18339291499196075,1.0000000000000002,-0.1805512756424034,0.44058168472462994
VG,theta,-0.8334916115845896,0.9502954086144908,-0.1805512756424034,0.9999999999999999,-0.9162490269241956
VG,nu,0.9438798652806023,-0.9590842147575341,0.44058168472462994,-0.9162490269241956,0.9999999999999997
