div_std,K,iv_option,mc_price,mc_se,mc_call,mc_put,mc_call_se,mc_put_se,cos_price,cos_call,cos_put,abs_diff,iv_det_gbm_from_mc,iv_det_gbm_from_cos,cgmy_C,cgmy_G,cgmy_M,cgmy_Y,trunc_eps,mc_paths
0.0,98.53895562217981,C,0.25788053097247954,0.004203577608223931,0.25788053097247954,1.79552156121485,0.004203577608223931,0.0034669689181166577,0.2552212374178845,0.2552212374178845,1.7945542919212132,0.0026592935545950436,0.037616963446159425,0.03745007053493356,0.02,5.0,5.0,0.5,0.001,300000
0.0,99.10068620619175,C,0.23202046379192806,0.004098397065882116,0.23202046379192806,2.331392078046267,0.004098397065882116,0.0035176327971508637,0.22729863057455912,0.22729863057455912,2.328362269089827,0.004721833217368937,0.04329669892595264,0.04296414270852862,0.02,5.0,5.0,0.5,0.001,300000
0.0,99.6624167902037,C,0.21114561434136792,0.003999898335668363,0.21114561434136792,2.8722478126075637,0.003999898335668363,0.00356854757598106,0.20657046878387894,0.20657046878387894,2.8693646913110893,0.004575145557488974,0.04861210837528191,0.048253544750044806,0.02,5.0,5.0,0.5,0.001,300000
0.0,100.22414737421563,C,0.19374823344736025,0.00390709913398014,0.19374823344736025,3.416581015725534,0.00390709913398014,0.0036191619987362106,0.1907762677390552,0.1907762677390552,3.415301074278205,0.0029719657083050466,0.05364161922774864,0.05338458265418643,0.02,5.0,5.0,0.5,0.001,300000
0.0,100.78587795822757,C,0.17889389092350258,0.0038192685629913526,0.17889389092350258,3.963457257213514,0.0038192685629913526,0.0036692050165030555,0.17445542631819355,0.17445542631819355,3.960710816869274,0.004438464605309028,0.05843463192048406,0.05801222102119708,0.02,5.0,5.0,0.5,0.001,300000
0.0,101.3476085422395,C,0.16590483653690935,0.0037358609884756253,0.16590483653690935,4.512198786838931,0.0037358609884756253,0.0037188041347267953,0.16244010044269006,0.16244010044269006,4.510426075005699,0.003464736094219295,0.06301818704208348,0.06265813151198295,0.02,5.0,5.0,0.5,0.001,300000
0.0,101.90933912625144,C,0.154474169157914,0.0036564205953531813,0.154474169157914,5.062498703471813,0.0036564205953531813,0.0037674772299842348,0.1514521465529338,0.1514521465529338,5.061168705127877,0.003022022604980218,0.06742771832091672,0.06708615716941678,0.02,5.0,5.0,0.5,0.001,300000
0.0,102.47106971026338,C,0.1443250239143705,0.003580556793071091,0.1443250239143705,5.614080142240301,0.003580556793071091,0.0038150660380709476,0.14053255371769002,0.14053255371769002,5.611979696304581,0.0037924701966804697,0.07168569879671072,0.07122045725189105,0.02,5.0,5.0,0.5,0.001,300000
0.0,103.03280029427532,C,0.1352384500807897,0.0035079469479202645,0.1352384500807897,6.166724152418593,0.0035079469479202645,0.0038615088245598805,0.13262524213669127,0.13262524213669127,6.165802968735528,0.002613207944098417,0.07580864053756885,0.07546306985632394,0.02,5.0,5.0,0.5,0.001,300000
0.0,103.59453087828726,C,0.12708978067933419,0.003438297815613649,0.12708978067933419,6.720306067029125,0.003438297815613649,0.003906535953762249,0.12394731377614289,0.12394731377614289,6.718855624386909,0.003142466903191296,0.0798160177274143,0.07936814354927962,0.02,5.0,5.0,0.5,0.001,300000
0.0,104.1562614622992,C,0.1197279528468203,0.0033713509713085956,0.1197279528468203,7.274674823208583,0.0033713509713085956,0.003950220577708968,0.11665998236761926,0.11665998236761926,7.273298876990343,0.003067970479201043,0.08371723359615574,0.08324788704730825,0.02,5.0,5.0,0.5,0.001,300000
0.0,104.71799204631114,C,0.11295548005269858,0.0033069262474478456,0.11295548005269858,7.829632934426343,0.0033069262474478456,0.003993123463708408,0.11052497020339756,0.11052497020339756,7.828894448838055,0.0024305098493010158,0.08750731475236413,0.08710963838307591,0.02,5.0,5.0,0.5,0.001,300000
0.0,105.27972263032308,C,0.10675689055046425,0.0032448510203251634,0.10675689055046425,8.385164928936199,0.0032448510203251634,0.00403483703514866,0.1036816445599444,0.1036816445599444,8.383781707206532,0.003075245990519851,0.09120405527514178,0.09066545496853902,0.02,5.0,5.0,0.5,0.001,300000
0.0,105.84145321433502,C,0.10106285163612903,0.0031849680461817865,0.10106285163612903,8.94120147403351,0.0031849680461817865,0.004075367285496091,0.09878673210389986,0.09878673210389986,8.94061737876241,0.0022761195322291705,0.0948144333630176,0.09439022457794399,0.02,5.0,5.0,0.5,0.001,300000
0.0,106.40318379834696,C,0.09581612876145641,0.0031271319666025896,0.09581612876145641,9.49768533517109,0.0031271319666025896,0.004114725345390518,0.0932542075069134,0.0932542075069134,9.49681543817739,0.0025619212545430065,0.09834466574401607,0.09783603691918584,0.02,5.0,5.0,0.5,0.001,300000
2.0,88.42780510996491,P,8.64996979653181,0.006048557306842446,8.64996979653181,0.07339104151428845,0.006048557306842446,0.0018308415801737343,8.645683716573478,8.645683716573478,0.07373030942386319,0.0042860799583319675,0.09517777387939073,0.09525868145009643,0.02,5.0,5.0,0.5,0.001,300000
2.0,88.98953569397685,P,8.096467623422914,0.006010499919932072,8.096467623422914,0.08161945241710675,0.006010499919932072,0.0019072467356317595,8.09216507118705,8.09216507118705,0.08194224804940185,0.004302552235863288,0.09161142340413035,0.09168088981560334,0.02,5.0,5.0,0.5,0.001,300000
2.0,89.55126627798879,P,7.544428732704869,0.005968359704664077,7.544428732704869,0.09131114571097394,0.005968359704664077,0.001988795287189082,7.540094146333938,7.540094146333938,0.09160190720821075,0.004334586370931426,0.08806171743301863,0.08811798486121696,0.02,5.0,5.0,0.5,0.001,300000
2.0,90.11299686200073,P,6.994124757935329,0.005921839051771916,6.994124757935329,0.10273775495338663,0.005921839051771916,0.002076209097460387,6.989850557229525,6.989850557229525,0.10308890211573452,0.0042742007058036435,0.0845158979426567,0.08457679243707653,0.02,5.0,5.0,0.5,0.001,300000
2.0,90.67472744601267,P,6.446137067967599,0.005869694124538738,6.446137067967599,0.11648064899772345,0.005869694124538738,0.0021703106798035016,6.441924653603762,6.441924653603762,0.11689358250190027,0.004212414363836459,0.08099925058286349,0.08106317236363393,0.02,5.0,5.0,0.5,0.001,300000
2.0,91.23645803002461,P,5.9010335164086465,0.005811196033429696,5.9010335164086465,0.13310768145064475,0.005811196033429696,0.0022721663052415967,5.896943293503668,5.896943293503668,0.13364280641376655,0.004090222904978624,0.0775068562238955,0.0775805286731013,0.02,5.0,5.0,0.5,0.001,300000
2.0,91.79818861403655,P,5.359759556806522,0.005744865348140979,5.359759556806522,0.1535643058604751,0.005744865348140979,0.0023829871823592115,5.355752087079228,5.355752087079228,0.15418218400126238,0.004007469727294044,0.07405925904375124,0.074134636273166,0.02,5.0,5.0,0.5,0.001,300000
2.0,92.35991919804849,P,4.823275469024113,0.005669936561760596,4.823275469024113,0.17881080208989375,0.005669936561760596,0.0025042665514294696,4.81947421464711,4.81947421464711,0.17963489558107196,0.0038012543770022944,0.07064221993683326,0.0707310439077516,0.02,5.0,5.0,0.5,0.001,300000
2.0,92.92164978206043,P,4.293050173733297,0.005585074933086015,4.293050173733297,0.21031609081104763,0.005585074933086015,0.002637582890114377,4.289573681261038,4.289573681261038,0.2114649462069487,0.0034764924722594515,0.06726262756204576,0.06737180525751917,0.02,5.0,5.0,0.5,0.001,300000
2.0,93.48338036607235,P,3.7713055971960374,0.005488280363035296,3.7713055971960374,0.25030209828569433,0.005488280363035296,0.0027847612873253343,3.7680226588044814,3.7680226588044814,0.2516445077623162,0.003282938391556023,0.06394815664646468,0.06406053130522392,0.02,5.0,5.0,0.5,0.001,300000
2.0,94.0451109500843,P,3.260463246470777,0.0053788760199345986,3.260463246470777,0.30119033157239167,0.0053788760199345986,0.0029478998185643234,3.2574715135884755,3.2574715135884755,0.3028239465582476,0.0029917328823012568,0.060681196407162755,0.06080182343930555,0.02,5.0,5.0,0.5,0.001,300000
2.0,94.60684153409623,P,2.76415273231146,0.00525582715384015,2.76415273231146,0.3666104014250164,0.00525582715384015,0.003128852809007195,2.761427754196381,2.761427754196381,0.3685107711780947,0.00272497811507888,0.05747429635436305,0.05759861152334458,0.02,5.0,5.0,0.5,0.001,300000
2.0,95.16857211810817,P,2.2868790057338315,0.005119426034171302,2.2868790057338315,0.4510672588593557,0.005119426034171302,0.0033292323896105054,2.284616052330049,2.284616052330049,0.45342965332371143,0.002262953403782575,0.054321505989393754,0.054459606223933164,0.02,5.0,5.0,0.5,0.001,300000
2.0,95.73030270212011,P,1.835086754080713,0.00497063004197222,1.835086754080713,0.5610055912181771,0.00497063004197222,0.003549473719893313,1.8333712046137571,1.8333712046137571,0.5639153896193562,0.0017155494669558458,0.05124996501905954,0.05140421460536323,0.02,5.0,5.0,0.5,0.001,300000
2.0,96.29203328613205,P,1.4173223946767315,0.004812321023973041,1.4173223946767315,0.7049718158261556,0.004812321023973041,0.0037880915581810066,1.4160225998565217,1.4160225998565217,0.7082973688740614,0.0012997948202098097,0.04830634742518016,0.04846996847656095,0.02,5.0,5.0,0.5,0.001,300000
2.0,96.853763870144,P,1.0441892110418338,0.004650473598594161,1.0441892110418338,0.8935692162031811,0.004650473598594161,0.004040043083654674,1.043437920337271,1.043437920337271,0.8974432733667334,0.0007512907045628126,0.04556061849237765,0.04574388187954008,0.02,5.0,5.0,0.5,0.001,300000
2.0,97.41549445415593,C,0.7291353972497389,0.004493245762973029,0.7291353972497389,1.1402459864230186,0.004493245762973029,0.004293872581454495,0.7291568310505414,0.7291568310505414,1.1448927680919523,2.143380080255053e-05,0.04340912340512584,0.04341014900258325,0.02,5.0,5.0,0.5,0.001,300000
2.0,97.97722503816787,C,0.48789171703549344,0.004349084741115388,0.48789171703549344,1.4607328902207115,0.004349084741115388,0.004528078179589219,0.4881708576189394,0.4881708576189394,1.4656373786723027,0.00027914058344596926,0.041907913485986346,0.041922329014014145,0.02,5.0,5.0,0.5,0.001,300000
2.0,98.53895562217981,C,0.3317210972563582,0.004223011304250393,0.3317210972563582,1.8662928544535349,0.004223011304250393,0.004712551975249126,0.33228204006986856,0.33228204006986856,1.8714791451351638,0.0005609428135103789,0.04210274987354685,0.042135892195586284,0.02,5.0,5.0,0.5,0.001,300000
2.0,99.10068620619175,C,0.2558257887753749,0.004111405095804939,0.2558257887753749,2.3521281299844894,0.004111405095804939,0.004822241212840692,0.2566765600452527,0.2566765600452527,2.357604249122481,0.0008507712698778147,0.044943153760533844,0.04500112838556273,0.02,5.0,5.0,0.5,0.001,300000
2.0,99.6624167902037,C,0.22374598868373802,0.004007887137024281,0.22374598868373802,2.8817789139048124,0.004007887137024281,0.004879292195516368,0.22443179184550907,0.22443179184550907,2.8870900649346845,0.0006858031617710536,0.04958588753878158,0.04963833601445707,0.02,5.0,5.0,0.5,0.001,300000
2.0,100.22414737421563,C,0.20213180887233279,0.0039112872027509,0.20213180887233279,3.421895318105354,0.0039112872027509,0.004925434013407354,0.20252099504192872,0.20252099504192872,3.4269098521430332,0.0003891861695959342,0.054358644597089216,0.05439165176482197,0.02,5.0,5.0,0.5,0.001,300000
2.0,100.78587795822757,C,0.1848607205037841,0.003820585876528152,0.1848607205037841,3.9663548137488,0.003820585876528152,0.004968319130722111,0.18502371355324407,0.18502371355324407,3.9711431546662923,0.00016299304945996407,0.05899571554380885,0.05901093681898413,0.02,5.0,5.0,0.5,0.001,300000
2.0,101.3476085422395,C,0.1704096082493569,0.0037349031594399043,0.1704096082493569,4.513634285506219,0.0037349031594399043,0.005009186168498235,0.1703619936492659,0.1703619936492659,4.518212018774221,4.761460009097829e-05,0.06348142245913976,0.06347655434920292,0.02,5.0,5.0,0.5,0.001,300000
2.0,101.90933912625144,C,0.1580330611428695,0.003653577587858804,0.1580330611428695,5.062988322411721,0.003653577587858804,0.005048412144850006,0.15775165994807877,0.15775165994807877,5.067332269084994,0.0002814011947907258,0.0678260372205431,0.06779469310420556,0.02,5.0,5.0,0.5,0.001,300000
2.0,102.47106971026338,C,0.14725335693927386,0.003576085075890973,0.14725335693927386,5.613939202219878,0.003576085075890973,0.0050862262023121324,0.14677493765303873,0.14677493765303873,5.6180861308019185,0.00047841928623512664,0.07204093547525849,0.07198313060725833,0.02,5.0,5.0,0.5,0.001,300000
2.0,103.03280029427532,C,0.13765766360462836,0.0035020499288642916,0.13765766360462836,6.166074092897307,0.0035020499288642916,0.0051231000563864955,0.13704838182339343,0.13704838182339343,6.1700901589841814,0.0006092817812349272,0.07612561869719311,0.07604604868062886,0.02,5.0,5.0,0.5,0.001,300000
2.0,103.59453087828726,C,0.1290900594187214,0.003431151904240329,0.1290900594187214,6.719237072723238,0.003431151904240329,0.005158860503156287,0.12837218910349574,0.12837218910349574,6.72314455027623,0.0007178703152256605,0.08009816342155546,0.07999716350299785,0.02,5.0,5.0,0.5,0.001,300000
2.0,104.1562614622992,C,0.12140566283606752,0.003363098993943647,0.12140566283606752,7.273283260152467,0.003363098993943647,0.005193457693007929,0.12057813787425184,0.12057813787425184,7.277081083058942,0.0008275249618156788,0.08397123122872982,0.083846178700577,0.02,5.0,5.0,0.5,0.001,300000
2.0,104.71799204631114,C,0.11443982053367834,0.0032976508428700694,0.11443982053367834,7.82804800186212,0.0032976508428700694,0.005227088296928704,0.11350435933276624,0.11350435933276624,7.8317378885293785,0.0009354612009120911,0.08774792814858194,0.08759648478121512,0.02,5.0,5.0,0.5,0.001,300000
2.0,105.27972263032308,C,0.1080444077692755,0.003234629704371325,0.1080444077692755,8.383383173109578,0.003234629704371325,0.005260026158644074,0.1070843521431909,0.1070843521431909,8.387048465351743,0.0009600556260846022,0.09142702853056084,0.09126090399931214,0.02,5.0,5.0,0.5,0.001,300000
2.0,105.84145321433502,C,0.10217789558513753,0.003173872175241724,0.10217789558513753,8.939247244937615,0.003173872175241724,0.005292113731735743,0.1012022579232378,0.1012022579232378,8.942896955143723,0.0009756376618997309,0.09502030612604939,0.09484024112606268,0.02,5.0,5.0,0.5,0.001,300000
2.0,106.40318379834696,C,0.09678980251390279,0.0031152248544483547,0.09678980251390279,9.495589735878427,0.0031152248544483547,0.0053232904382320805,0.09580536622564206,0.09580536622564206,9.499230647458083,0.000984436288260726,0.09853594987006413,0.09834254524579523,0.02,5.0,5.0,0.5,0.001,300000
4.0,88.42780510996491,P,8.830095546144374,0.007244262935698901,8.830095546144374,0.2536343172292193,0.007244262935698901,0.003145248649071556,8.82625880723736,8.82625880723736,0.2542413355660822,0.003836738907013526,0.1244061893691488,0.124481599834679,0.02,5.0,5.0,0.5,0.001,300000
4.0,88.98953569397685,P,8.29486329437497,0.007139160662453034,8.29486329437497,0.28013264947176064,0.007139160662453034,0.0032930238184679735,8.290835512319367,8.290835512319367,0.28054862466001756,0.0040277820556031685,0.12102537165771775,0.12107309843219448,0.02,5.0,5.0,0.5,0.001,300000
4.0,89.55126627798879,P,7.762561562343411,0.00702804553513604,7.762561562343411,0.3095615014518927,0.00702804553513604,0.0034480922969841697,7.75838882080809,7.75838882080809,0.3098325171606744,0.0041727415353207675,0.11758643068464397,0.11761516809414668,0.02,5.0,5.0,0.5,0.001,300000
4.0,90.11299686200073,P,7.233739514243955,0.006910108606418277,7.233739514243955,0.34247003736459036,0.006910108606418277,0.003610748269449703,7.2293623542980905,7.2293623542980905,0.34253663466263035,0.004377159945864406,0.11410188050453691,0.11410841100433067,0.02,5.0,5.0,0.5,0.001,300000
4.0,90.67472744601267,P,6.708899233223847,0.00678501220814884,6.708899233223847,0.3793603403562502,0.00678501220814884,0.0037814067244266816,6.704287354610078,6.704287354610078,0.37919221898653915,0.004611878613768994,0.1105687518777921,0.11055349458378687,0.02,5.0,5.0,0.5,0.001,300000
4.0,91.23645803002461,P,6.1885497770946705,0.00665273191300494,6.1885497770946705,0.42074146823919045,0.00665273191300494,0.003960470020506116,6.183621545584902,6.183621545584902,0.42025699397330474,0.004928231509768288,0.10697662291290742,0.10693589053884761,0.02,5.0,5.0,0.5,0.001,300000
4.0,91.79818861403655,P,5.673398173275434,0.0065129736079981345,5.673398173275434,0.4673204484318459,0.0065129736079981345,0.004148321189186864,5.668084229518377,5.668084229518377,0.4664502619187216,0.005313943757056627,0.103323411429514,0.10325554895014143,0.02,5.0,5.0,0.5,0.001,300000
4.0,92.35991919804849,P,5.164213479780814,0.006365729932995961,5.164213479780814,0.519866338949193,0.006365729932995961,0.0043453619419160676,5.158523403454151,5.158523403454151,0.5186200198664326,0.005690076326663629,0.09960070417149672,0.09951040877732469,0.02,5.0,5.0,0.5,0.001,300000
4.0,92.92164978206043,P,4.661664050646799,0.006211794833473796,4.661664050646799,0.5790474938270742,0.006211794833473796,0.004552010369706005,4.655755028778624,4.655755028778624,0.5775822292028547,0.005909021868174769,0.09578236915714705,0.09568354300842383,0.02,5.0,5.0,0.5,0.001,300000
4.0,93.48338036607235,P,4.166929144640886,0.006051239317705671,4.166929144640886,0.6460431718331008,0.006051239317705671,0.004768482089293035,4.16104985736067,4.16104985736067,0.6446076417968009,0.005879287280215806,0.09186596117950585,0.091775597050741,0.02,5.0,5.0,0.5,0.001,300000
4.0,94.0451109500843,P,3.6817126384035808,0.005883790143539613,3.6817126384035808,0.7225572496077032,0.005883790143539613,0.004994869306833375,3.6758477185946683,3.6758477185946683,0.7211360870427483,0.005864919808912461,0.08786245276645777,0.08777868706802074,0.02,5.0,5.0,0.5,0.001,300000
4.0,94.60684153409623,P,3.2077931053978377,0.0057101878941307775,3.2077931053978377,0.8103683006138703,0.0057101878941307775,0.0052312990876935235,3.201760943087236,3.201760943087236,0.8087798955472728,0.006032162310601663,0.08376233844765303,0.0836742930044716,0.02,5.0,5.0,0.5,0.001,300000
4.0,95.16857211810817,P,2.747508335159013,0.005531463729689019,2.747508335159013,0.911814114386989,0.005531463729689019,0.005477605330281651,2.741247708222417,2.741247708222417,0.9099972446943844,0.006260626936595681,0.07956068797205484,0.07946542590993826,0.02,5.0,5.0,0.5,0.001,300000
4.0,95.73030270212011,P,2.303619497007158,0.005349634873165807,2.303619497007158,1.029655860247089,0.005349634873165807,0.00573334148609958,2.2970791029585222,2.2970791029585222,1.0275592234424338,0.0065403940486357115,0.0752416520769223,0.07513682783857555,0.02,5.0,5.0,0.5,0.001,300000
4.0,96.29203328613205,P,1.879507114056993,0.005167842269335213,1.879507114056993,1.1672740613088899,0.005167842269335213,0.005997508721029628,1.8729551151173147,1.8729551151173147,1.16516581961316,0.006551998939678283,0.0707806071978136,0.07067895559780797,0.02,5.0,5.0,0.5,0.001,300000
4.0,96.853763870144,P,1.4806573207590665,0.0049890957946338264,1.4806573207590665,1.3301548520229014,0.0049890957946338264,0.006267504176634826,1.4743264154877898,1.4743264154877898,1.3282677039955726,0.006330905271276777,0.06620264353160878,0.06611344886797303,0.02,5.0,5.0,0.5,0.001,300000
4.0,97.41549445415593,C,1.1138772177048575,0.004818347009276497,1.1138772177048575,1.5251053329806357,0.004818347009276497,0.006539193104812904,1.1079409955303012,1.1079409955303012,1.5236128680500307,0.005936222174556249,0.06173133977151326,0.06144957451841536,0.02,5.0,5.0,0.5,0.001,300000
4.0,97.97722503816787,C,0.7895386743341706,0.004661077340211993,0.7895386743341706,1.7624973736218752,0.004661077340211993,0.006804411376986237,0.7843196332228647,0.7843196332228647,1.7617220897545345,0.005219041111305889,0.057095285287622255,0.05683727511455851,0.02,5.0,5.0,0.5,0.001,300000
4.0,98.53895562217981,C,0.5233402366379946,0.004522573196104857,0.5233402366379946,2.0580295199376444,0.004522573196104857,0.007047604514514783,0.5191823306086814,0.5191823306086814,2.05831537115229,0.0041579060293132075,0.05289753781337608,0.052671786951529284,0.02,5.0,5.0,0.5,0.001,300000
4.0,99.10068620619175,C,0.33892680216267407,0.00440443581445862,0.33892680216267407,2.4353466694742183,0.00440443581445862,0.007238852425377564,0.33476482037226046,0.33476482037226046,2.4356284449277985,0.004161981790413605,0.05038048905667752,0.05011743732669101,0.02,5.0,5.0,0.5,0.001,300000
4.0,99.6624167902037,C,0.2571868142423701,0.004298368842295667,0.2571868142423701,2.915337265565882,0.004298368842295667,0.007336769449597995,0.25307130132359035,0.25307130132359035,2.9156655098910793,0.004115512918779762,0.052084207025381885,0.05178282503747931,0.02,5.0,5.0,0.5,0.001,300000
4.0,100.22414737421563,C,0.226432403711503,0.004198147926774237,0.226432403711503,3.4463134390469423,0.004198147926774237,0.0073807797071541335,0.22279121090334425,0.22279121090334425,3.447116003482762,0.0036411928081587497,0.05637618936998809,0.05607920371763634,0.02,5.0,5.0,0.5,0.001,300000
4.0,100.78587795822757,C,0.2045436865070733,0.004104957441858595,0.2045436865070733,3.986155305854394,0.004104957441858595,0.0074173067633528655,0.20054058126352642,0.20054058126352642,3.9865959578548784,0.004003105243546884,0.06079621904637948,0.06043590484786488,0.02,5.0,5.0,0.5,0.001,300000
4.0,101.3476085422395,C,0.1870941371505591,0.004017612072580939,0.1870941371505591,4.530436340509885,0.004017612072580939,0.007450552992416637,0.18295264613209128,0.18295264613209128,4.530738606735377,0.004141491018467808,0.06515260282738436,0.06474396890954408,0.02,5.0,5.0,0.5,0.001,300000
4.0,101.90933912625144,C,0.17257250600303498,0.00393521553235426,0.17257250600303498,5.077645293374147,0.00393521553235426,0.007481648577491988,0.16845881014117595,0.16845881014117595,5.077975354756413,0.004113695861859029,0.06941241996555399,0.06896992892151135,0.02,5.0,5.0,0.5,0.001,300000
4.0,102.47106971026338,C,0.16013515801513986,0.0038571098159683012,0.16013515801513986,5.626938529398335,0.0038571098159683012,0.0075112115259938,0.15577614680381147,0.15577614680381147,5.627023275430994,0.004359011211328395,0.07356522809845856,0.07305614071465641,0.02,5.0,5.0,0.5,0.001,300000
4.0,103.03280029427532,C,0.14928651193165374,0.0037827950060067513,0.14928651193165374,6.177820467326607,0.0037827950060067513,0.0075395463393396495,0.1449949363982793,0.1449949363982793,6.1779726490374,0.004291575533374448,0.0776124269460615,0.07707055973618895,0.02,5.0,5.0,0.5,0.001,300000
4.0,103.59453087828726,C,0.13969484601607726,0.003711879551593216,0.13969484601607726,6.729959385423094,0.003711879551593216,0.007566840669457234,0.13529555315115996,0.13529555315115996,6.730003849802195,0.0043992928649173035,0.08155830861229273,0.08095961898117643,0.02,5.0,5.0,0.5,0.001,300000
4.0,104.1562614622992,C,0.13118111662618015,0.003644014523483183,0.13118111662618015,7.283176240045093,0.003644014523483183,0.0075930530744219744,0.12673361239762182,0.12673361239762182,7.283172493060601,0.00444750422855833,0.08541616258231126,0.08476594704419574,0.02,5.0,5.0,0.5,0.001,300000
